Row.names,Gene.human.stable.ID,Macaque.gene.stable.ID,Mouse.gene.stable.ID,Rat.gene.stable.ID,Dog.gene.stable.ID
NOSIP,ENSG00000142546,ENSMFAG00000031153,ENSMUSG00000003421,ENSRNOG00000020543,ENSCAFG00000003614
NOSTRIN,ENSG00000163072,ENSMFAG00000031990,ENSMUSG00000034738,ENSRNOG00000006611,ENSCAFG00000011834
NOTCH1,ENSG00000148400,ENSMFAG00000000688,ENSMUSG00000026923,ENSRNOG00000019322,ENSCAFG00000019633
NOTCH2,ENSG00000134250,ENSMFAG00000001144,ENSMUSG00000027878,ENSRNOG00000018835,ENSCAFG00000010476
NOTCH3,ENSG00000074181,ENSMFAG00000041096,ENSMUSG00000038146,ENSRNOG00000004346,ENSCAFG00000016107
NOTCH4,ENSG00000204301,ENSMFAG00000033054,ENSMUSG00000015468,ENSRNOG00000000442,ENSCAFG00000000791
NOTUM,ENSG00000185269,ENSMFAG00000033597,ENSMUSG00000042988,ENSRNOG00000036680,ENSCAFG00000005913
NOV,ENSG00000136999,ENSMFAG00000028128,ENSMUSG00000037362,ENSRNOG00000008697,ENSCAFG00000030440
NOVA1,ENSG00000139910,ENSMFAG00000035425,ENSMUSG00000021047,ENSRNOG00000031440,ENSCAFG00000029157
NOVA2,ENSG00000104967,ENSMFAG00000043672,ENSMUSG00000030411,ENSRNOG00000013847,ENSCAFG00000004359
NOX1,ENSG00000007952,ENSMFAG00000043343,ENSMUSG00000031257,ENSRNOG00000048706,ENSCAFG00000017568
NOX4,ENSG00000086991,ENSMFAG00000002005,ENSMUSG00000030562,ENSRNOG00000013925,ENSCAFG00000004369
NOXA1,ENSG00000188747,ENSMFAG00000030739,ENSMUSG00000036805,ENSRNOG00000009286,ENSCAFG00000019437
NOXO1,ENSG00000196408,ENSMFAG00000037791,ENSMUSG00000019320,ENSRNOG00000025117,ENSCAFG00000019462
NPAS1,ENSG00000130751,ENSMFAG00000018045,ENSMUSG00000001988,ENSRNOG00000015376,ENSCAFG00000032405
NPAS2,ENSG00000170485,ENSMFAG00000001513,ENSMUSG00000026077,ENSRNOG00000013408,ENSCAFG00000002223
NPAS4,ENSG00000174576,ENSMFAG00000002394,ENSMUSG00000045903,ENSRNOG00000020009,ENSCAFG00000012711
NPAT,ENSG00000149308,ENSMFAG00000034204,ENSMUSG00000033054,ENSRNOG00000024934,ENSCAFG00000014527
NPB,ENSG00000183979,ENSMFAG00000036585,ENSMUSG00000044034,ENSRNOG00000036685,ENSCAFG00000029214
NPC1,ENSG00000141458,ENSMFAG00000039623,ENSMUSG00000024413,ENSRNOG00000012016,ENSCAFG00000018183
NPC2,ENSG00000119655,ENSMFAG00000035734,ENSMUSG00000021242,ENSRNOG00000012062,ENSCAFG00000016932
NPDC1,ENSG00000107281,ENSMFAG00000003246,ENSMUSG00000015094,ENSRNOG00000013895,ENSCAFG00000019525
NPEPL1,ENSG00000215440,ENSMFAG00000041186,ENSMUSG00000039263,ENSRNOG00000028384,ENSCAFG00000012143
NPEPPS,ENSG00000141279,ENSMFAG00000003608,ENSMUSG00000001441,ENSRNOG00000023095,ENSCAFG00000016644
NPHP1,ENSG00000144061,ENSMFAG00000043563,ENSMUSG00000027378,ENSRNOG00000015756,ENSCAFG00000007057
NPHP3,ENSG00000113971,ENSMFAG00000045677,ENSMUSG00000032558,ENSRNOG00000048978,ENSCAFG00000006362
NPHP4,ENSG00000131697,ENSMFAG00000042278,ENSMUSG00000039577,ENSRNOG00000011967,ENSCAFG00000019514
NPL,ENSG00000135838,ENSMFAG00000034260,ENSMUSG00000042684,ENSRNOG00000002775,ENSCAFG00000013160
NPLOC4,ENSG00000182446,ENSMFAG00000036624,ENSMUSG00000039703,ENSRNOG00000036698,ENSCAFG00000005759
NPM3,ENSG00000107833,ENSMFAG00000041878,ENSMUSG00000056209,ENSRNOG00000017622,ENSCAFG00000009919
NPNT,ENSG00000168743,ENSMFAG00000045955,ENSMUSG00000040998,ENSRNOG00000052873,ENSCAFG00000010936
NPPA,ENSG00000175206,ENSMFAG00000035965,ENSMUSG00000041616,ENSRNOG00000008176,ENSCAFG00000016539
NPPB,ENSG00000120937,ENSMFAG00000032207,ENSMUSG00000029019,ENSRNOG00000008141,ENSCAFG00000016538
NPPC,ENSG00000163273,ENSMFAG00000046253,ENSMUSG00000026241,ENSRNOG00000018854,ENSCAFG00000011135
NPR1,ENSG00000169418,ENSMFAG00000033058,ENSMUSG00000027931,ENSRNOG00000014684,ENSCAFG00000017511
NPR2,ENSG00000159899,ENSMFAG00000038876,ENSMUSG00000028469,ENSRNOG00000015991,ENSCAFG00000002233
NPR3,ENSG00000113389,ENSMFAG00000043552,ENSMUSG00000022206,ENSRNOG00000019184,ENSCAFG00000018877
NPRL2,ENSG00000114388,ENSMFAG00000003338,ENSMUSG00000010057,ENSRNOG00000021660,ENSCAFG00000010590
NPRL3,ENSG00000103148,ENSMFAG00000042289,ENSMUSG00000020289,ENSRNOG00000020541,ENSCAFG00000019696
NPTN,ENSG00000156642,ENSMFAG00000037091,ENSMUSG00000032336,ENSRNOG00000009029,ENSCAFG00000017808
NPTX1,ENSG00000171246,ENSMFAG00000040743,ENSMUSG00000025582,ENSRNOG00000003741,ENSCAFG00000005689
NPTX2,ENSG00000106236,ENSMFAG00000039583,ENSMUSG00000059991,ENSRNOG00000001006,ENSCAFG00000015333
NPY1R,ENSG00000164128,ENSMFAG00000001038,ENSMUSG00000036437,ENSRNOG00000014149,ENSCAFG00000008791
NPY5R,ENSG00000164129,ENSMFAG00000030111,ENSMUSG00000044014,ENSRNOG00000014172,ENSCAFG00000029438
NQO1,ENSG00000181019,ENSMFAG00000002412,ENSMUSG00000003849,ENSRNOG00000012772,ENSCAFG00000020252
NQO2,ENSG00000124588,ENSMFAG00000035954,ENSMUSG00000046949,ENSRNOG00000017820,ENSCAFG00000009314
NR0B1,ENSG00000169297,ENSMFAG00000032278,ENSMUSG00000025056,ENSRNOG00000003765,ENSCAFG00000013658
NR0B2,ENSG00000131910,ENSMFAG00000042880,ENSMUSG00000037583,ENSRNOG00000007229,ENSCAFG00000012261
NR1D1,ENSG00000126368,ENSMFAG00000038118,ENSMUSG00000020889,ENSRNOG00000009329,ENSCAFG00000016150
NR1D2,ENSG00000174738,ENSMFAG00000038893,ENSMUSG00000021775,ENSRNOG00000046912,ENSCAFG00000005754
NR1H2,ENSG00000131408,ENSMFAG00000000532,ENSMUSG00000060601,ENSRNOG00000019812,ENSCAFG00000003338
NR1H3,ENSG00000025434,ENSMFAG00000002014,ENSMUSG00000002108,ENSRNOG00000013172,ENSCAFG00000008824
NR1H4,ENSG00000012504,ENSMFAG00000002236,ENSMUSG00000047638,ENSRNOG00000007197,ENSCAFG00000006835
NR1I2,ENSG00000144852,ENSMFAG00000041037,ENSMUSG00000022809,ENSRNOG00000002906,ENSCAFG00000011094
NR1I3,ENSG00000143257,ENSMFAG00000044667,ENSMUSG00000005677,ENSRNOG00000003260,ENSCAFG00000012921
NR2C1,ENSG00000120798,ENSMFAG00000035305,ENSMUSG00000005897,ENSRNOG00000006983,ENSCAFG00000006244
NR2C2,ENSG00000177463,ENSMFAG00000045119,ENSMUSG00000005893,ENSRNOG00000010536,ENSCAFG00000004535
NR2C2AP,ENSG00000184162,ENSMFAG00000042311,ENSMUSG00000071078,ENSRNOG00000022247,ENSCAFG00000014331
NR2E1,ENSG00000112333,ENSMFAG00000001910,ENSMUSG00000019803,ENSRNOG00000050550,ENSCAFG00000003761
NR2F2,ENSG00000185551,ENSMFAG00000019290,ENSMUSG00000030551,ENSRNOG00000010308,ENSCAFG00000024861
NR2F6,ENSG00000160113,ENSMFAG00000044307,ENSMUSG00000002393,ENSRNOG00000016892,ENSCAFG00000015487
NR3C1,ENSG00000113580,ENSMFAG00000039004,ENSMUSG00000024431,ENSRNOG00000014096,ENSCAFG00000006293
NR3C2,ENSG00000151623,ENSMFAG00000033681,ENSMUSG00000031618,ENSRNOG00000034007,ENSCAFG00000007813
NR4A1,ENSG00000123358,ENSMFAG00000045297,ENSMUSG00000023034,ENSRNOG00000007607,ENSCAFG00000007338
NR4A2,ENSG00000153234,ENSMFAG00000036654,ENSMUSG00000026826,ENSRNOG00000005600,ENSCAFG00000009209
NR5A1,ENSG00000136931,ENSMFAG00000044244,ENSMUSG00000026751,ENSRNOG00000012682,ENSCAFG00000023086
NR5A2,ENSG00000116833,ENSMFAG00000036373,ENSMUSG00000026398,ENSRNOG00000000653,ENSCAFG00000011176
NR6A1,ENSG00000148200,ENSMFAG00000045408,ENSMUSG00000063972,ENSRNOG00000013232,ENSCAFG00000020216
NRAP,ENSG00000197893,ENSMFAG00000001231,ENSMUSG00000049134,ENSRNOG00000016714,ENSCAFG00000011103
NRAS,ENSG00000213281,ENSMFAG00000036827,ENSMUSG00000027852,ENSRNOG00000023079,ENSCAFG00000009532
NRBF2,ENSG00000148572,ENSMFAG00000031882,ENSMUSG00000075000,ENSRNOG00000000641,ENSCAFG00000031936
NRBP1,ENSG00000115216,ENSMFAG00000031403,ENSMUSG00000029148,ENSRNOG00000050570,ENSCAFG00000004954
NRBP2,ENSG00000185189,ENSMFAG00000002873,ENSMUSG00000075590,ENSRNOG00000029535,ENSCAFG00000001405
NRCAM,ENSG00000091129,ENSMFAG00000043417,ENSMUSG00000020598,ENSRNOG00000004067,ENSCAFG00000003720
NRDE2,ENSG00000119720,ENSMFAG00000000844,ENSMUSG00000021179,ENSRNOG00000004004,ENSCAFG00000017515
NREP,ENSG00000134986,ENSMFAG00000022681,ENSMUSG00000042834,ENSRNOG00000020467,ENSCAFG00000029015
NRF1,ENSG00000106459,ENSMFAG00000004077,ENSMUSG00000058440,ENSRNOG00000008752,ENSCAFG00000001507
NRG1,ENSG00000157168,ENSMFAG00000002201,ENSMUSG00000062991,ENSRNOG00000010392,ENSCAFG00000006371
NRG2,ENSG00000158458,ENSMFAG00000036960,ENSMUSG00000060275,ENSRNOG00000019093,ENSCAFG00000005731
NRG3,ENSG00000185737,ENSMFAG00000039411,ENSMUSG00000041014,ENSRNOG00000033894,ENSCAFG00000015883
NRG4,ENSG00000169752,ENSMFAG00000036333,ENSMUSG00000032311,ENSRNOG00000015149,ENSCAFG00000030043
NRGN,ENSG00000154146,ENSMFAG00000041687,ENSMUSG00000053310,ENSRNOG00000010688,ENSCAFG00000011168
NRIP1,ENSG00000180530,ENSMFAG00000026185,ENSMUSG00000048490,ENSRNOG00000001585,ENSCAFG00000008092
NRIP3,ENSG00000175352,ENSMFAG00000003004,ENSMUSG00000034825,ENSRNOG00000013290,ENSCAFG00000007014
NRN1,ENSG00000124785,ENSMFAG00000007750,ENSMUSG00000039114,ENSRNOG00000050767,ENSCAFG00000009491
NRP1,ENSG00000099250,ENSMFAG00000032756,ENSMUSG00000025810,ENSRNOG00000010744,ENSCAFG00000003776
NRP2,ENSG00000118257,ENSMFAG00000038385,ENSMUSG00000025969,ENSRNOG00000031232,ENSCAFG00000013191
NRROS,ENSG00000174004,ENSMFAG00000036922,ENSMUSG00000052384,ENSRNOG00000001752,ENSCAFG00000030246
NRSN1,ENSG00000152954,ENSMFAG00000036989,ENSMUSG00000048978,ENSRNOG00000017444,ENSCAFG00000028566
NRSN2,ENSG00000125841,ENSMFAG00000035222,ENSMUSG00000059361,ENSRNOG00000023935,ENSCAFG00000032144
NRTN,ENSG00000171119,ENSMFAG00000038415,ENSMUSG00000039481,ENSRNOG00000048651,ENSCAFG00000029745
NRXN2,ENSG00000110076,ENSMFAG00000037048,ENSMUSG00000033768,ENSRNOG00000021103,ENSCAFG00000014338
NSD1,ENSG00000165671,ENSMFAG00000032625,ENSMUSG00000021488,ENSRNOG00000016680,ENSCAFG00000016473
NSDHL,ENSG00000147383,ENSMFAG00000008105,ENSMUSG00000031349,ENSRNOG00000057814,ENSCAFG00000019172
NSF,ENSG00000073969,ENSMFAG00000032937,ENSMUSG00000034187,ENSRNOG00000003905,ENSCAFG00000013494
NSFL1C,ENSG00000088833,ENSMFAG00000043986,ENSMUSG00000027455,ENSRNOG00000008604,ENSCAFG00000006789
NSG1,ENSG00000168824,ENSMFAG00000043521,ENSMUSG00000029126,ENSRNOG00000005700,ENSCAFG00000015693
NSL1,ENSG00000117697,ENSMFAG00000042309,ENSMUSG00000062510,ENSRNOG00000042286,ENSCAFG00000012352
NSMAF,ENSG00000035681,ENSMFAG00000003576,ENSMUSG00000028245,ENSRNOG00000010234,ENSCAFG00000007130
NSMCE1,ENSG00000169189,ENSMFAG00000041758,ENSMUSG00000030750,ENSRNOG00000015218,ENSCAFG00000017462
NSMCE4A,ENSG00000107672,ENSMFAG00000000251,ENSMUSG00000040331,ENSRNOG00000020452,ENSCAFG00000012419
NSUN2,ENSG00000037474,ENSMFAG00000045240,ENSMUSG00000021595,ENSRNOG00000017254,ENSCAFG00000010334
NSUN3,ENSG00000178694,ENSMFAG00000037638,ENSMUSG00000050312,ENSRNOG00000054275,ENSCAFG00000009030
NSUN5,ENSG00000130305,ENSMFAG00000037773,ENSMUSG00000000916,ENSRNOG00000001450,ENSCAFG00000013197
NSUN6,ENSG00000241058,ENSMFAG00000045602,ENSMUSG00000026707,ENSRNOG00000018520,ENSCAFG00000004422
NSUN7,ENSG00000179299,ENSMFAG00000001107,ENSMUSG00000029206,ENSRNOG00000025494,ENSCAFG00000015893
NT5C,ENSG00000125458,ENSMFAG00000030011,ENSMUSG00000020736,ENSRNOG00000003650,ENSCAFG00000025532
NT5C1A,ENSG00000116981,ENSMFAG00000003629,ENSMUSG00000054958,ENSRNOG00000015283,ENSCAFG00000003068
NT5C2,ENSG00000076685,ENSMFAG00000035950,ENSMUSG00000025041,ENSRNOG00000020179,ENSCAFG00000010354
NT5C3A,ENSG00000122643,ENSMFAG00000046405,ENSMUSG00000029780,ENSRNOG00000005981,ENSCAFG00000003154
NT5C3B,ENSG00000141698,ENSMFAG00000001374,ENSMUSG00000017176,ENSRNOG00000016475,ENSCAFG00000015865
NT5DC1,ENSG00000178425,ENSMFAG00000038038,ENSMUSG00000039480,ENSRNOG00000000546,ENSCAFG00000004060
NT5DC2,ENSG00000168268,ENSMFAG00000004068,ENSMUSG00000071547,ENSRNOG00000018358,ENSCAFG00000009184
NT5E,ENSG00000135318,ENSMFAG00000033027,ENSMUSG00000032420,ENSRNOG00000011071,ENSCAFG00000002994
NT5M,ENSG00000205309,ENSMFAG00000035563,ENSMUSG00000032615,ENSRNOG00000003332,ENSCAFG00000018457
NTF3,ENSG00000185652,ENSMFAG00000029473,ENSMUSG00000049107,ENSRNOG00000019716,ENSCAFG00000015278
NTF4,ENSG00000225950,ENSMFAG00000024844,ENSMUSG00000074121,ENSRNOG00000020783,ENSCAFG00000003838
NTHL1,ENSG00000065057,ENSMFAG00000032174,ENSMUSG00000041429,ENSRNOG00000012213,ENSCAFG00000019439
NTM,ENSG00000182667,ENSMFAG00000044135,ENSMUSG00000059974,ENSRNOG00000023720,ENSCAFG00000009907
NTMT1,ENSG00000148335,ENSMFAG00000002354,ENSMUSG00000026857,ENSRNOG00000024809,ENSCAFG00000019986
NTN1,ENSG00000065320,ENSMFAG00000037787,ENSMUSG00000020902,ENSRNOG00000003947,ENSCAFG00000017403
NTN3,ENSG00000162068,ENSMFAG00000043274,ENSMUSG00000036473,ENSRNOG00000006970,ENSCAFG00000019366
NTN4,ENSG00000074527,ENSMFAG00000040537,ENSMUSG00000020019,ENSRNOG00000005573,ENSCAFG00000006388
NTNG1,ENSG00000162631,ENSMFAG00000036547,ENSMUSG00000059857,ENSRNOG00000031136,ENSCAFG00000019958
NTNG2,ENSG00000196358,ENSMFAG00000045866,ENSMUSG00000035513,ENSRNOG00000013694,ENSCAFG00000019898
NTPCR,ENSG00000135778,ENSMFAG00000037305,ENSMUSG00000031851,ENSRNOG00000019922,ENSCAFG00000011612
NTRK1,ENSG00000198400,ENSMFAG00000030600,ENSMUSG00000028072,ENSRNOG00000013953,ENSCAFG00000016528
NTRK2,ENSG00000148053,ENSMFAG00000045094,ENSMUSG00000055254,ENSRNOG00000018839,ENSCAFG00000001380
NTRK3,ENSG00000140538,ENSMFAG00000044160,ENSMUSG00000059146,ENSRNOG00000018674,ENSCAFG00000011457
NTS,ENSG00000133636,ENSMFAG00000024858,ENSMUSG00000019890,ENSRNOG00000004179,ENSCAFG00000005976
NTSR1,ENSG00000101188,ENSMFAG00000030438,ENSMUSG00000027568,ENSRNOG00000028708,ENSCAFG00000012720
NTSR2,ENSG00000169006,ENSMFAG00000043071,ENSMUSG00000020591,ENSRNOG00000049054,ENSCAFG00000003586
NUAK1,ENSG00000074590,ENSMFAG00000000816,ENSMUSG00000020032,ENSRNOG00000008061,ENSCAFG00000001879
NUAK2,ENSG00000163545,ENSMFAG00000038432,ENSMUSG00000009772,ENSRNOG00000000034,ENSCAFG00000010038
NUB1,ENSG00000013374,ENSMFAG00000033644,ENSMUSG00000028954,ENSRNOG00000009282,ENSCAFG00000004876
NUBP1,ENSG00000103274,ENSMFAG00000000452,ENSMUSG00000022503,ENSRNOG00000002574,ENSCAFG00000018947
NUBP2,ENSG00000095906,ENSMFAG00000037059,ENSMUSG00000039183,ENSRNOG00000015090,ENSCAFG00000019494
NUBPL,ENSG00000151413,ENSMFAG00000038751,ENSMUSG00000035142,ENSRNOG00000027444,ENSCAFG00000013144
NUCB2,ENSG00000070081,ENSMFAG00000038074,ENSMUSG00000030659,ENSRNOG00000020456,ENSCAFG00000008713
NUCKS1,ENSG00000069275,ENSMFAG00000041134,ENSMUSG00000026434,ENSRNOG00000047287,ENSCAFG00000010168
NUDCD1,ENSG00000120526,ENSMFAG00000043118,ENSMUSG00000038736,ENSRNOG00000024929,ENSCAFG00000000719
NUDCD2,ENSG00000170584,ENSMFAG00000035596,ENSMUSG00000020328,ENSRNOG00000060914,ENSCAFG00000017205
NUDT1,ENSG00000106268,ENSMFAG00000039575,ENSMUSG00000036639,ENSRNOG00000001260,ENSCAFG00000016431
NUDT12,ENSG00000112874,ENSMFAG00000034456,ENSMUSG00000024228,ENSRNOG00000022576,ENSCAFG00000007473
NUDT13,ENSG00000166321,ENSMFAG00000037900,ENSMUSG00000021809,ENSRNOG00000048195,ENSCAFG00000014604
NUDT14,ENSG00000183828,ENSMFAG00000034083,ENSMUSG00000002804,ENSRNOG00000014362,ENSCAFG00000018404
NUDT16L1,ENSG00000168101,ENSMFAG00000037944,ENSMUSG00000022516,ENSRNOG00000003224,ENSCAFG00000019196
NUDT17,ENSG00000186364,ENSMFAG00000042456,ENSMUSG00000028100,ENSRNOG00000037217,ENSCAFG00000011285
NUDT18,ENSG00000275074,ENSMFAG00000001150,ENSMUSG00000045211,ENSRNOG00000011831,ENSCAFG00000009667
NUDT19,ENSG00000213965,ENSMFAG00000042477,ENSMUSG00000034875,ENSRNOG00000059386,ENSCAFG00000029664
NUDT22,ENSG00000149761,ENSMFAG00000000939,ENSMUSG00000037349,ENSRNOG00000021158,ENSCAFG00000014585
NUDT3,ENSG00000272325,ENSMFAG00000042647,ENSMUSG00000024213,ENSRNOG00000061176,ENSCAFG00000001212
NUDT5,ENSG00000165609,ENSMFAG00000045740,ENSMUSG00000025817,ENSRNOG00000017741,ENSCAFG00000004794
NUDT7,ENSG00000140876,ENSMFAG00000000905,ENSMUSG00000031767,ENSRNOG00000011976,ENSCAFG00000020035
NUDT9,ENSG00000170502,ENSMFAG00000002084,ENSMUSG00000029310,ENSRNOG00000002186,ENSCAFG00000009529
NUF2,ENSG00000143228,ENSMFAG00000012290,ENSMUSG00000026683,ENSRNOG00000002711,ENSCAFG00000013259
NUFIP1,ENSG00000083635,ENSMFAG00000033059,ENSMUSG00000022009,ENSRNOG00000001033,ENSCAFG00000004564
NUGGC,ENSG00000189233,ENSMFAG00000043857,ENSMUSG00000061356,ENSRNOG00000018238,ENSCAFG00000008347
NUMA1,ENSG00000137497,ENSMFAG00000042621,ENSMUSG00000066306,ENSRNOG00000000417,ENSCAFG00000005807
NUMB,ENSG00000133961,ENSMFAG00000046300,ENSMUSG00000021224,ENSRNOG00000009653,ENSCAFG00000016834
NUMBL,ENSG00000105245,ENSMFAG00000024673,ENSMUSG00000063160,ENSRNOG00000020867,ENSCAFG00000005123
NUP107,ENSG00000111581,ENSMFAG00000032446,ENSMUSG00000052798,ENSRNOG00000006541,ENSCAFG00000000417
NUP133,ENSG00000069248,ENSMFAG00000044341,ENSMUSG00000039509,ENSRNOG00000017919,ENSCAFG00000012151
NUP153,ENSG00000124789,ENSMFAG00000045732,ENSMUSG00000021374,ENSRNOG00000001456,ENSCAFG00000010146
NUP155,ENSG00000113569,ENSMFAG00000040363,ENSMUSG00000022142,ENSRNOG00000013411,ENSCAFG00000018684
NUP160,ENSG00000030066,ENSMFAG00000032004,ENSMUSG00000051329,ENSRNOG00000028215,ENSCAFG00000008299
NUP188,ENSG00000095319,ENSMFAG00000040222,ENSMUSG00000052533,ENSRNOG00000025185,ENSCAFG00000020013
NUP205,ENSG00000155561,ENSMFAG00000037733,ENSMUSG00000038759,ENSRNOG00000010852,ENSCAFG00000003235
NUP210,ENSG00000132182,ENSMFAG00000044461,ENSMUSG00000030091,ENSRNOG00000005390,ENSCAFG00000004375
NUP37,ENSG00000075188,ENSMFAG00000000710,ENSMUSG00000035351,ENSRNOG00000004727,ENSCAFG00000007282
NUP54,ENSG00000138750,ENSMFAG00000031205,ENSMUSG00000034826,ENSRNOG00000002247,ENSCAFG00000008595
NUP62,ENSG00000213024,ENSMFAG00000002930,ENSMUSG00000109511,ENSRNOG00000048733,ENSCAFG00000003428
NUP62CL,ENSG00000198088,ENSMFAG00000033608,ENSMUSG00000072944,ENSRNOG00000057753,ENSCAFG00000017963
NUP85,ENSG00000125450,ENSMFAG00000041786,ENSMUSG00000020739,ENSRNOG00000003673,ENSCAFG00000004729
NUP88,ENSG00000108559,ENSMFAG00000036967,ENSMUSG00000040667,ENSRNOG00000006126,ENSCAFG00000015552
NUP93,ENSG00000102900,ENSMFAG00000042559,ENSMUSG00000032939,ENSRNOG00000018564,ENSCAFG00000009088
NUP98,ENSG00000110713,ENSMFAG00000045069,ENSMUSG00000063550,ENSRNOG00000020347,ENSCAFG00000005871
NUPL2,ENSG00000136243,ENSMFAG00000002902,ENSMUSG00000048439,ENSRNOG00000010435,ENSCAFG00000029658
NUS1,ENSG00000153989,ENSMFAG00000037004,ENSMUSG00000023068,ENSRNOG00000000411,ENSCAFG00000000931
NUSAP1,ENSG00000137804,ENSMFAG00000039976,ENSMUSG00000027306,ENSRNOG00000004921,ENSCAFG00000009538
NVL,ENSG00000143748,ENSMFAG00000003164,ENSMUSG00000026516,ENSRNOG00000003629,ENSCAFG00000016360
NWD1,ENSG00000188039,ENSMFAG00000003774,ENSMUSG00000048148,ENSRNOG00000052129,ENSCAFG00000015626
NWD2,ENSG00000174145,ENSMFAG00000003920,ENSMUSG00000090061,ENSRNOG00000051837,ENSCAFG00000016269
NXF1,ENSG00000162231,ENSMFAG00000045399,ENSMUSG00000010097,ENSRNOG00000019069,ENSCAFG00000015594
NXN,ENSG00000167693,ENSMFAG00000041118,ENSMUSG00000020844,ENSRNOG00000008178,ENSCAFG00000019078
NXNL2,ENSG00000130045,ENSMFAG00000045135,ENSMUSG00000021396,ENSRNOG00000014538,ENSCAFG00000023659
NXPE3,ENSG00000144815,ENSMFAG00000025111,ENSMUSG00000075033,ENSRNOG00000001608,ENSCAFG00000009622
NXPE4,ENSG00000137634,ENSMFAG00000026064,ENSMUSG00000044229,ENSRNOG00000059851,ENSCAFG00000013505
NXPH1,ENSG00000122584,ENSMFAG00000032515,ENSMUSG00000046178,ENSRNOG00000008939,ENSCAFG00000025301
NXPH2,ENSG00000144227,ENSMFAG00000039309,ENSMUSG00000069132,ENSRNOG00000040333,ENSCAFG00000005201
NXPH3,ENSG00000182575,ENSMFAG00000041457,ENSMUSG00000046719,ENSRNOG00000005185,ENSCAFG00000030617
NXPH4,ENSG00000182379,ENSMFAG00000042434,ENSMUSG00000040258,ENSRNOG00000025059,ENSCAFG00000029507
NXT2,ENSG00000101888,ENSMFAG00000004105,ENSMUSG00000042271,ENSRNOG00000019168,ENSCAFG00000028574
NYAP2,ENSG00000144460,ENSMFAG00000036988,ENSMUSG00000054976,ENSRNOG00000023765,ENSCAFG00000010328
NYNRIN,ENSG00000205978,ENSMFAG00000042133,ENSMUSG00000075592,ENSRNOG00000048431,ENSCAFG00000012390
OAF,ENSG00000184232,ENSMFAG00000032739,ENSMUSG00000032014,ENSRNOG00000009243,ENSCAFG00000031210
OARD1,ENSG00000124596,ENSMFAG00000039928,ENSMUSG00000040771,ENSRNOG00000012679,ENSCAFG00000001578
OAS2,ENSG00000111335,ENSMFAG00000000924,ENSMUSG00000032690,ENSRNOG00000049282,ENSCAFG00000023107
OAS3,ENSG00000111331,ENSMFAG00000039534,ENSMUSG00000032661,ENSRNOG00000059207,ENSCAFG00000008929
OASL,ENSG00000135114,ENSMFAG00000043280,ENSMUSG00000041827,ENSRNOG00000001187,ENSCAFG00000010511
OAT,ENSG00000065154,ENSMFAG00000038400,ENSMUSG00000030934,ENSRNOG00000016807,ENSCAFG00000012743
OAZ1,ENSG00000104904,ENSMFAG00000006874,ENSMUSG00000035242,ENSRNOG00000019459,ENSCAFG00000019411
OAZ2,ENSG00000180304,ENSMFAG00000000861,ENSMUSG00000040652,ENSRNOG00000015953,ENSCAFG00000017097
OAZ3,ENSG00000143450,ENSMFAG00000000682,ENSMUSG00000028141,ENSRNOG00000020863,ENSCAFG00000012840
OBSCN,ENSG00000154358,ENSMFAG00000031503,ENSMUSG00000061462,ENSRNOG00000058068,ENSCAFG00000001161
OBSL1,ENSG00000124006,ENSMFAG00000034443,ENSMUSG00000026211,ENSRNOG00000015346,ENSCAFG00000015641
OCA2,ENSG00000104044,ENSMFAG00000030481,ENSMUSG00000030450,ENSRNOG00000014465,ENSCAFG00000009908
OCEL1,ENSG00000099330,ENSMFAG00000044199,ENSMUSG00000002396,ENSRNOG00000032575,ENSCAFG00000015500
OCIAD1,ENSG00000109180,ENSMFAG00000043928,ENSMUSG00000029152,ENSRNOG00000002205,ENSCAFG00000001990
OCIAD2,ENSG00000145247,ENSMFAG00000000259,ENSMUSG00000029153,ENSRNOG00000002196,ENSCAFG00000031331
OCLN,ENSG00000197822,ENSMFAG00000034647,ENSMUSG00000021638,ENSRNOG00000018297,ENSCAFG00000007805
OCRL,ENSG00000122126,ENSMFAG00000033457,ENSMUSG00000001173,ENSRNOG00000003875,ENSCAFG00000018690
ODF2,ENSG00000136811,ENSMFAG00000001606,ENSMUSG00000026790,ENSRNOG00000014584,ENSCAFG00000020054
ODF2L,ENSG00000122417,ENSMFAG00000017081,ENSMUSG00000028256,ENSRNOG00000014059,ENSCAFG00000020256
ODF3B,ENSG00000177989,ENSMFAG00000002276,ENSMUSG00000047394,ENSRNOG00000037060,ENSCAFG00000029336
ODF3L2,ENSG00000181781,ENSMFAG00000036409,ENSMUSG00000035963,ENSRNOG00000008199,ENSCAFG00000019722
OFD1,ENSG00000046651,ENSMFAG00000042608,ENSMUSG00000040586,ENSRNOG00000004574,ENSCAFG00000011764
OGDHL,ENSG00000197444,ENSMFAG00000031768,ENSMUSG00000021913,ENSRNOG00000019955,ENSCAFG00000006729
OGFOD1,ENSG00000087263,ENSMFAG00000013084,ENSMUSG00000033009,ENSRNOG00000019288,ENSCAFG00000009150
OGFOD2,ENSG00000111325,ENSMFAG00000030315,ENSMUSG00000023707,ENSRNOG00000001081,ENSCAFG00000007668
OGFOD3,ENSG00000181396,ENSMFAG00000040871,ENSMUSG00000025169,ENSRNOG00000036668,ENSCAFG00000012948
OGFR,ENSG00000060491,ENSMFAG00000037888,ENSMUSG00000049401,ENSRNOG00000009355,ENSCAFG00000032012
